Checkup date,System ID,Calibration,Setup quality,Indoor / Outdoor,Far / Close,Is Measurable Focus Image (Yes/No),"If Not Measurable, Why?",Has Quality Issue (Yes/No),Quality Issue Type,which camera (left/right/none/both),Focus image,Focus severity,source_sheet,joined_image,cam0_image,cam1_image
2026-01-12 00:00:00,5bec30903e663c077bc3651a,BASKETBALL,,Indoor,Close,yes,-,no,-,none,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5bec30903e663c077bc3651a/e9a20803-764c-46f0-9b60-39d19d0c57cc/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5bec30903e663c077bc3651a/e9a20803-764c-46f0-9b60-39d19d0c57cc/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5bec30903e663c077bc3651a/e9a20803-764c-46f0-9b60-39d19d0c57cc/focus/CAM1_1.jpg
2026-01-12 00:00:00,5b31cc8b19fdd840df55214a,RIGHTSIDE,,Indoor,Close,yes,-,no,-,none,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b31cc8b19fdd840df55214a/5da62070-64f2-4f31-9a20-111753de0ddd/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b31cc8b19fdd840df55214a/5da62070-64f2-4f31-9a20-111753de0ddd/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b31cc8b19fdd840df55214a/5da62070-64f2-4f31-9a20-111753de0ddd/focus/CAM1_1.jpg
2026-01-12 00:00:00,5b30aff7c15ca541d2ee8098,OTHER,,Indoor,Close,yes,-,no,focus,left,Focus image,WARNING,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b30aff7c15ca541d2ee8098/1f71f915-ae6c-4a8c-aa4c-5eff2c1b5d6c/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b30aff7c15ca541d2ee8098/1f71f915-ae6c-4a8c-aa4c-5eff2c1b5d6c/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b30aff7c15ca541d2ee8098/1f71f915-ae6c-4a8c-aa4c-5eff2c1b5d6c/focus/CAM1_1.jpg
2026-01-12 00:00:00,5b31d30a19fdd840df55214b,OTHER,,Indoor,Close,yes,-,yes,focus,left,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b31d30a19fdd840df55214b/6ef33af9-4450-4d70-9699-a7d1517d67ee/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b31d30a19fdd840df55214b/6ef33af9-4450-4d70-9699-a7d1517d67ee/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b31d30a19fdd840df55214b/6ef33af9-4450-4d70-9699-a7d1517d67ee/focus/CAM1_1.jpg
2026-01-12 00:00:00,5af1397692daab1e2085cafe,VOLLEYBALL,,Indoor,Close,yes,-,yes,focus,left,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5af1397692daab1e2085cafe/91ada198-f1e0-452c-a4a6-5c0f2baeb454/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5af1397692daab1e2085cafe/91ada198-f1e0-452c-a4a6-5c0f2baeb454/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5af1397692daab1e2085cafe/91ada198-f1e0-452c-a4a6-5c0f2baeb454/focus/CAM1_1.jpg
2026-01-12 00:00:00,5b8e208a8026ad07a87a9642,VOLLEYBALL,,Indoor,Close,yes,-,yes,focus,right,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b8e208a8026ad07a87a9642/91b8c8d5-8806-46bb-a390-8767666e8e23/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b8e208a8026ad07a87a9642/91b8c8d5-8806-46bb-a390-8767666e8e23/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b8e208a8026ad07a87a9642/91b8c8d5-8806-46bb-a390-8767666e8e23/focus/CAM1_1.jpg
2026-01-12 00:00:00,5b68115b6f366407788c35d1,VOLLEYBALL,,Indoor,Close,yes,-,yes,focus,left,Focus image,WARNING,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b68115b6f366407788c35d1/27f63bfc-9416-4114-9670-ad146047a22a/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b68115b6f366407788c35d1/27f63bfc-9416-4114-9670-ad146047a22a/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b68115b6f366407788c35d1/27f63bfc-9416-4114-9670-ad146047a22a/focus/CAM1_1.jpg
2026-01-12 00:00:00,5b73e5c1048a2f6a96eb49ef,WRESTLING,,Indoor,Far,yes,-,no,focus,both,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b73e5c1048a2f6a96eb49ef/0e3364ee-0132-43a0-a8cc-128c43a73002/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b73e5c1048a2f6a96eb49ef/0e3364ee-0132-43a0-a8cc-128c43a73002/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b73e5c1048a2f6a96eb49ef/0e3364ee-0132-43a0-a8cc-128c43a73002/focus/CAM1_1.jpg
2026-01-12 00:00:00,5beab6cd4d2a230799c925ef,OTHER,,Indoor,Close,yes,-,no,-,none,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5beab6cd4d2a230799c925ef/cd224749-9805-4910-adbc-908946945eac/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5beab6cd4d2a230799c925ef/cd224749-9805-4910-adbc-908946945eac/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5beab6cd4d2a230799c925ef/cd224749-9805-4910-adbc-908946945eac/focus/CAM1_1.jpg
2026-01-12 00:00:00,5bc0dbb3fda6860784478669,VOLLEYBALL,,Indoor,Close,yes,-,yes,focus,right,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5bc0dbb3fda6860784478669/63da9bfa-9012-4e3f-8338-d9e00e66e3ef/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5bc0dbb3fda6860784478669/63da9bfa-9012-4e3f-8338-d9e00e66e3ef/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5bc0dbb3fda6860784478669/63da9bfa-9012-4e3f-8338-d9e00e66e3ef/focus/CAM1_1.jpg
2026-01-12 00:00:00,5b8e1f7ca9273538bba9e16d,OTHER,,Indoor,Far,yes,-,no,-,none,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b8e1f7ca9273538bba9e16d/9587ec52-195c-4607-bc35-cb5ced25a381/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b8e1f7ca9273538bba9e16d/9587ec52-195c-4607-bc35-cb5ced25a381/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b8e1f7ca9273538bba9e16d/9587ec52-195c-4607-bc35-cb5ced25a381/focus/CAM1_1.jpg
2026-01-12 00:00:00,5b9a235dcceeec4d281188b4,OTHER,,Indoor,Close,no,dark,yes,focus,both,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b9a235dcceeec4d281188b4/be00e430-b8e2-4c3c-bd42-6aba2d86db76/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b9a235dcceeec4d281188b4/be00e430-b8e2-4c3c-bd42-6aba2d86db76/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b9a235dcceeec4d281188b4/be00e430-b8e2-4c3c-bd42-6aba2d86db76/focus/CAM1_1.jpg
2026-01-12 00:00:00,5ba367e41613ab73d9f1f9e6,UNKNOWN,,Indoor,Close,no,dark,yes,focus,both,Focus image,ABORTED,POC_1.0,,,
2026-01-12 00:00:00,5b3b26fad9ce710d4031741c,UNKNOWN,,Indoor,Close,yes,-,no,-,-,Focus image,ABORTED,POC_1.0,,,
2026-01-12 00:00:00,5b62a95f6f366407788c2d37,WRESTLING,,Indoor,Far,yes,-,no,-,none,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b62a95f6f366407788c2d37/ecc0a2b4-85c0-4b3e-a7b4-cd43eebff383/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b62a95f6f366407788c2d37/ecc0a2b4-85c0-4b3e-a7b4-cd43eebff383/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b62a95f6f366407788c2d37/ecc0a2b4-85c0-4b3e-a7b4-cd43eebff383/focus/CAM1_1.jpg
2026-01-12 00:00:00,5b754c220c418407881bcfdb,LEFTSIDE,,Indoor,Close,yes,-,no,-,none,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b754c220c418407881bcfdb/67dfb25e-14a2-4274-a2bb-d2fff1783b55/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b754c220c418407881bcfdb/67dfb25e-14a2-4274-a2bb-d2fff1783b55/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b754c220c418407881bcfdb/67dfb25e-14a2-4274-a2bb-d2fff1783b55/focus/CAM1_1.jpg
2026-01-12 00:00:00,5bab2f5b5eaf1c7b11b3ebf0,VOLLEYBALL,,Indoor,Close,no,dark,yes,focus,both,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5bab2f5b5eaf1c7b11b3ebf0/3cbe0af1-1538-4731-abd2-24271c70382e/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5bab2f5b5eaf1c7b11b3ebf0/3cbe0af1-1538-4731-abd2-24271c70382e/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5bab2f5b5eaf1c7b11b3ebf0/3cbe0af1-1538-4731-abd2-24271c70382e/focus/CAM1_1.jpg
2026-01-12 00:00:00,5b8e71c38026ad07a87a966d,VOLLEYBALL,,Indoor,Close,no,dark,yes,focus,both,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b8e71c38026ad07a87a966d/f89a751d-8234-4400-bcc0-6a78c1ff42a8/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b8e71c38026ad07a87a966d/f89a751d-8234-4400-bcc0-6a78c1ff42a8/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b8e71c38026ad07a87a966d/f89a751d-8234-4400-bcc0-6a78c1ff42a8/focus/CAM1_1.jpg
2026-01-12 00:00:00,5baa2b9c5eaf1c7b11b3e7b5,AMERICANFOOTBALL,,Outdoor,Far,no,fog,yes,focus,right,Focus image,ERROR,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5baa2b9c5eaf1c7b11b3e7b5/4d080aa3-4320-4a91-a511-b1623ef77b42/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5baa2b9c5eaf1c7b11b3e7b5/4d080aa3-4320-4a91-a511-b1623ef77b42/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5baa2b9c5eaf1c7b11b3e7b5/4d080aa3-4320-4a91-a511-b1623ef77b42/focus/CAM1_1.jpg
2026-01-12 00:00:00,5bec26813e663c077bc36510,LEFTSIDE,,Indoor,Close,no,dark,yes,focus,both,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5bec26813e663c077bc36510/aff0f75f-1dda-416c-9003-6eca68e11ab1/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5bec26813e663c077bc36510/aff0f75f-1dda-416c-9003-6eca68e11ab1/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5bec26813e663c077bc36510/aff0f75f-1dda-416c-9003-6eca68e11ab1/focus/CAM1_1.jpg
2026-01-12 00:00:00,5b3a1fa9d9ce710d40317094,OTHER,,Indoor,Close,no,dark,yes,focus,both,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b3a1fa9d9ce710d40317094/3da8687c-031f-49fd-8f00-e04f31be3061/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b3a1fa9d9ce710d40317094/3da8687c-031f-49fd-8f00-e04f31be3061/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b3a1fa9d9ce710d40317094/3da8687c-031f-49fd-8f00-e04f31be3061/focus/CAM1_1.jpg
2026-01-12 00:00:00,5b13e2ef2c7f9d376b7e4b3c,SOCCER,,Outdoor,Far,no,dark,yes,focus,both,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b13e2ef2c7f9d376b7e4b3c/d6275d8b-5586-4a3b-866b-440e6d80d752/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b13e2ef2c7f9d376b7e4b3c/d6275d8b-5586-4a3b-866b-440e6d80d752/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b13e2ef2c7f9d376b7e4b3c/d6275d8b-5586-4a3b-866b-440e6d80d752/focus/CAM1_1.jpg
2026-01-12 00:00:00,5af43629f21c7a0d11389ae6,LACROSSE,,Outdoor,Far,no,dark+fog,yes,focus,both,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5af43629f21c7a0d11389ae6/b8da1158-1da0-4205-a03b-23119398a1e4/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5af43629f21c7a0d11389ae6/b8da1158-1da0-4205-a03b-23119398a1e4/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5af43629f21c7a0d11389ae6/b8da1158-1da0-4205-a03b-23119398a1e4/focus/CAM1_1.jpg
2026-01-12 00:00:00,5b30e08119fdd840df551efb,BASKETBALL,,Indoor,Far,no,dark,yes,focus,both,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b30e08119fdd840df551efb/52ff8a21-db26-4496-8db3-869aeab3bfdf/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b30e08119fdd840df551efb/52ff8a21-db26-4496-8db3-869aeab3bfdf/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b30e08119fdd840df551efb/52ff8a21-db26-4496-8db3-869aeab3bfdf/focus/CAM1_1.jpg
2026-01-12 00:00:00,5b504b1eca118607ac13d257,OTHER,,Outdoor,Far,no,dark,yes,focus,both,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b504b1eca118607ac13d257/50c8a0cf-a2d0-48ce-bcd7-c2a892a5ee27/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b504b1eca118607ac13d257/50c8a0cf-a2d0-48ce-bcd7-c2a892a5ee27/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5b504b1eca118607ac13d257/50c8a0cf-a2d0-48ce-bcd7-c2a892a5ee27/focus/CAM1_1.jpg
2026-01-12 00:00:00,5baa04da5eaf1c7b11b3e77f,OTHER,,Indoor,Close,no,dark,yes,focus,both,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5baa04da5eaf1c7b11b3e77f/b9b1ad6c-12f2-47c1-b8b3-d32433c5b039/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5baa04da5eaf1c7b11b3e77f/b9b1ad6c-12f2-47c1-b8b3-d32433c5b039/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5baa04da5eaf1c7b11b3e77f/b9b1ad6c-12f2-47c1-b8b3-d32433c5b039/focus/CAM1_1.jpg
2026-01-12 00:00:00,5baa04f85eaf1c7b11b3e781,OTHER,,Indoor,Far,no,dark,yes,focus,both,Focus image,NA,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5baa04f85eaf1c7b11b3e781/cbdbdcc7-7bdd-4b9c-95f1-3b4e66612bbf/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5baa04f85eaf1c7b11b3e781/cbdbdcc7-7bdd-4b9c-95f1-3b4e66612bbf/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-12/5baa04f85eaf1c7b11b3e781/cbdbdcc7-7bdd-4b9c-95f1-3b4e66612bbf/focus/CAM1_1.jpg
2026-01-13 00:00:00,5bf2c2abedcf9f1aa0b13f6c,CENTER,,Indoor,Close,yes,-,no,-,-,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf2c2abedcf9f1aa0b13f6c/3637eae8-a590-47f8-b286-26d751a6afb1/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf2c2abedcf9f1aa0b13f6c/3637eae8-a590-47f8-b286-26d751a6afb1/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf2c2abedcf9f1aa0b13f6c/3637eae8-a590-47f8-b286-26d751a6afb1/focus/CAM1_1.jpg
2026-01-13 00:00:00,5cbd71c0118884077f6cc8e2,LACROSSE,,Outdoor,Far,no,reflection of the camera + sun glare,yes,focus,right,Focus image,ERROR,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbd71c0118884077f6cc8e2/2575e7c1-af89-444d-bbef-1c2f0f46394a/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbd71c0118884077f6cc8e2/2575e7c1-af89-444d-bbef-1c2f0f46394a/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5cbd71c0118884077f6cc8e2/2575e7c1-af89-444d-bbef-1c2f0f46394a/focus/CAM1_1.jpg
2026-01-13 00:00:00,5bf10d6e4d2a230799c9517e,OTHER,,Indoor,Close,yes,-,no,-,-,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf10d6e4d2a230799c9517e/f33666e1-9908-4dca-bce0-367a06bbbed4/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf10d6e4d2a230799c9517e/f33666e1-9908-4dca-bce0-367a06bbbed4/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf10d6e4d2a230799c9517e/f33666e1-9908-4dca-bce0-367a06bbbed4/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c1b9a3442d75607bca8d0a4,AMERICANFOOTBALL,,Outdoor,Far,no,snow,no,-,-,Focus image,ERROR,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c1b9a3442d75607bca8d0a4/4612dfdf-0a3a-46ad-b356-c2152a18c630/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c1b9a3442d75607bca8d0a4/4612dfdf-0a3a-46ad-b356-c2152a18c630/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c1b9a3442d75607bca8d0a4/4612dfdf-0a3a-46ad-b356-c2152a18c630/focus/CAM1_1.jpg
2026-01-13 00:00:00,5bf536909014f953b40c8054,VOLLEYBALL,,Indoor,Close,yes,-,no,-,-,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf536909014f953b40c8054/4906d82b-6aaf-4c1f-8510-4fe677ed59cc/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf536909014f953b40c8054/4906d82b-6aaf-4c1f-8510-4fe677ed59cc/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf536909014f953b40c8054/4906d82b-6aaf-4c1f-8510-4fe677ed59cc/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c0ce7ec9d429307ab4f9d25,WRESTLING,,Indoor,Close,yes,-,no,-,-,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c0ce7ec9d429307ab4f9d25/3352ae53-db29-4424-9b6c-da6ec5b116e4/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c0ce7ec9d429307ab4f9d25/3352ae53-db29-4424-9b6c-da6ec5b116e4/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c0ce7ec9d429307ab4f9d25/3352ae53-db29-4424-9b6c-da6ec5b116e4/focus/CAM1_1.jpg
2026-01-13 00:00:00,5bf536c49014f953b40c8057,WRESTLING,,Indoor,Far,yes,-,no,-,-,Focus image,WARNING,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf536c49014f953b40c8057/aba3f620-a8e1-42a9-8e56-5b19ea4cdcc4/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf536c49014f953b40c8057/aba3f620-a8e1-42a9-8e56-5b19ea4cdcc4/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf536c49014f953b40c8057/aba3f620-a8e1-42a9-8e56-5b19ea4cdcc4/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c924e21745dcf4242809815,UNKNOWN,,Outdoor,Far,yes,reflection of the camera + sun glare+low light,yes,focus,left,Focus image,ERROR,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c924e21745dcf4242809815/6b72bf06-8746-4b30-98ae-2446940be506/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c924e21745dcf4242809815/6b72bf06-8746-4b30-98ae-2446940be506/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c924e21745dcf4242809815/6b72bf06-8746-4b30-98ae-2446940be506/focus/CAM1_1.jpg
2026-01-13 00:00:00,5ca300447689c9079fde2107,OTHER,,Indoor,Close,yes,-,no,-,-,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5ca300447689c9079fde2107/51360b5f-771b-4aea-997d-4a752ba1573e/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5ca300447689c9079fde2107/51360b5f-771b-4aea-997d-4a752ba1573e/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5ca300447689c9079fde2107/51360b5f-771b-4aea-997d-4a752ba1573e/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c22b4f28c76fc07a6bc26c0,BASKETBALL,,Indoor,Far,yes,-,no,-,-,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c22b4f28c76fc07a6bc26c0/adc4b2d0-2aaf-4402-beb7-21352c7aae25/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c22b4f28c76fc07a6bc26c0/adc4b2d0-2aaf-4402-beb7-21352c7aae25/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c22b4f28c76fc07a6bc26c0/adc4b2d0-2aaf-4402-beb7-21352c7aae25/focus/CAM1_1.jpg
2026-01-13 00:00:00,5c98a019aeb7a3747d60f619,OTHER,,Outdoor,Close,yes,-,yes,-,-,Focus image,ERROR,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c98a019aeb7a3747d60f619/b6913797-fac8-42ee-9de0-acf64ad01ee4/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c98a019aeb7a3747d60f619/b6913797-fac8-42ee-9de0-acf64ad01ee4/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5c98a019aeb7a3747d60f619/b6913797-fac8-42ee-9de0-acf64ad01ee4/focus/CAM1_1.jpg
2026-01-13 00:00:00,5bf11676edcf9f1aa0b13ae0,WRESTLING,,Indoor,Far,yes,-,no,-,-,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf11676edcf9f1aa0b13ae0/a7626488-6e31-4283-8704-6a6c670570f6/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf11676edcf9f1aa0b13ae0/a7626488-6e31-4283-8704-6a6c670570f6/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf11676edcf9f1aa0b13ae0/a7626488-6e31-4283-8704-6a6c670570f6/focus/CAM1_1.jpg
2026-01-13 00:00:00,5bf5076b9014f953b40c7fb6,LEFTSIDE,,Indoor,Close,no,сamera view blocked by net,none,none,none,Focus image,ERROR,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf5076b9014f953b40c7fb6/eac50cf2-0485-45d8-b6ec-c29ad197c98a/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf5076b9014f953b40c7fb6/eac50cf2-0485-45d8-b6ec-c29ad197c98a/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bf5076b9014f953b40c7fb6/eac50cf2-0485-45d8-b6ec-c29ad197c98a/focus/CAM1_1.jpg
2026-01-13 00:00:00,5bfabaa8b9f3e71e544e44b8,OTHER,,Indoor,Far,yes,additional objects obstruct camera view,no,none,none,Focus image,OK,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bfabaa8b9f3e71e544e44b8/8ad44d66-f73f-4246-87a6-18f62fbb40e8/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bfabaa8b9f3e71e544e44b8/8ad44d66-f73f-4246-87a6-18f62fbb40e8/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bfabaa8b9f3e71e544e44b8/8ad44d66-f73f-4246-87a6-18f62fbb40e8/focus/CAM1_1.jpg
2026-01-13 00:00:00,5bed85e84d2a230799c93753,BASKETBALL,,Indoor,Close,yes,-,no,-,-,Focus image,WARNING,POC_1.0,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bed85e84d2a230799c93753/6eaf81e3-dd43-4874-b621-c55888246253/focus/joined_0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bed85e84d2a230799c93753/6eaf81e3-dd43-4874-b621-c55888246253/focus/CAM0_1.jpg,/home/lior/Work/pcm_push/annotation_data/2026-01-13/5bed85e84d2a230799c93753/6eaf81e3-dd43-4874-b621-c55888246253/focus/CAM1_1.jpg
